ticker,date,Open,High,Low,Close,Volume,Company Name
F,2024-01-02 00:00:00-05:00,10.73964113032154,11.042920169741613,10.65044111260702,10.846680641174316,47494800,Ford Motor Company
F,2024-01-03 00:00:00-05:00,10.72180232829573,10.730721650102577,10.382843430075912,10.445282936096191,70120100,Ford Motor Company
F,2024-01-04 00:00:00-05:00,10.489881550096744,10.543400876504487,10.37392187531416,10.418521881103516,54920300,Ford Motor Company
F,2024-01-05 00:00:00-05:00,10.391762726637266,10.73964179649327,10.373923232392439,10.570162773132324,44409300,Ford Motor Company
F,2024-01-08 00:00:00-05:00,10.570162707899673,10.748561902619294,10.516642524146556,10.677202224731445,41514400,Ford Motor Company
F,2024-01-09 00:00:00-05:00,10.534483389389644,10.614762392973642,10.498803548683032,10.561243057250977,49536700,Ford Motor Company
F,2024-01-10 00:00:00-05:00,10.552322387695312,10.579082054297036,10.445282870613957,10.552322387695312,37539200,Ford Motor Company
F,2024-01-11 00:00:00-05:00,10.48096277534699,10.498803120309624,10.320403073381163,10.445282936096191,48692000,Ford Motor Company
F,2024-01-12 00:00:00-05:00,10.391763350552974,10.498803725146443,10.177684302715077,10.222284317016602,55017300,Ford Motor Company
F,2024-01-16 00:00:00-05:00,10.079564951791337,10.257964158322919,9.972525427872387,10.222284317016602,45207700,Ford Motor Company
F,2024-01-17 00:00:00-05:00,9.963603976070672,10.088483829951986,9.910083795643136,10.052803993225098,52671300,Ford Motor Company
F,2024-01-18 00:00:00-05:00,10.034964660248095,10.088484846066194,9.776285605255346,9.803045272827148,71667200,Ford Motor Company
F,2024-01-19 00:00:00-05:00,9.75844470057562,10.008204419182269,9.660325357985151,9.990364074707031,61071900,Ford Motor Company
F,2024-01-22 00:00:00-05:00,10.017123740745442,10.168763266087176,9.93684474263021,9.990364074707031,45479600,Ford Motor Company
F,2024-01-23 00:00:00-05:00,10.133083840460648,10.222283865120437,10.026044321273591,10.142004013061523,45465200,Ford Motor Company
F,2024-01-24 00:00:00-05:00,10.20444267599821,10.213362847861376,9.811964471437454,9.838724136352539,59064600,Ford Motor Company
F,2024-01-25 00:00:00-05:00,9.89224471034027,10.133083405504685,9.838724527706821,10.115243911743164,49356700,Ford Motor Company
F,2024-01-26 00:00:00-05:00,10.168762765948706,10.257962782588805,10.079563599983011,10.159843444824219,35837000,Ford Motor Company
F,2024-01-29 00:00:00-05:00,10.150924136514607,10.311483839855049,10.079564457402071,10.302563667297363,58249600,Ford Motor Company
F,2024-01-30 00:00:00-05:00,10.498801626727658,10.588000786827756,10.36500161056599,10.507720947265625,70213300,Ford Motor Company
F,2024-01-31 00:00:00-05:00,10.489882489669977,10.695041343732889,10.454202651977539,10.454202651977539,74558900,Ford Motor Company
F,2024-02-01 00:00:00-05:00,10.543400749397938,10.828840272604072,10.365001579065568,10.793160438537598,81065800,Ford Motor Company
F,2024-02-02 00:00:00-05:00,10.730721019234641,10.873440367847246,10.650441172971446,10.828841209411621,73087000,Ford Motor Company
F,2024-02-05 00:00:00-05:00,10.712882224364957,10.77532173078478,10.293643472479564,10.33824348449707,81026800,Ford Motor Company
F,2024-02-06 00:00:00-05:00,10.382843238686315,10.793161807844221,10.365002894052536,10.766401290893555,98636800,Ford Motor Company
F,2024-02-07 00:00:00-05:00,11.35511926699784,11.57811847507564,10.882361184061754,11.417559623718262,137224000,Ford Motor Company
F,2024-02-08 00:00:00-05:00,11.479999565656845,11.506759233453387,11.185640667871375,11.444319725036621,68653900,Ford Motor Company
F,2024-02-09 00:00:00-05:00,11.42647889962747,11.524598237239983,11.274839381978964,11.310519218444824,47649600,Ford Motor Company
F,2024-02-12 00:00:00-05:00,11.310519958611259,11.658398174250127,11.274840119810492,11.578118324279785,54036500,Ford Motor Company
F,2024-02-13 00:00:00-05:00,11.39079906316161,11.506757893669853,11.132119185441123,11.310519218444824,67907700,Ford Motor Company
F,2024-02-14 00:00:00-05:00,11.34619911344543,11.408638614914206,11.167799930195772,11.203479766845703,52978800,Ford Motor Company
F,2024-02-15 00:00:00-05:00,11.313408853696922,11.496621772157464,11.276766270004812,11.46914005279541,57811800,Ford Motor Company
F,2024-02-16 00:00:00-05:00,11.377532573320178,11.459978600806682,11.230962246067753,11.26760482788086,43172000,Ford Motor Company
F,2024-02-20 00:00:00-05:00,11.166836497435874,11.295085963989253,11.084391347824434,11.221800804138184,44591000,Ford Motor Company
F,2024-02-21 00:00:00-05:00,11.185158922659246,11.285925805339753,11.038588593804663,11.121034622192383,41910300,Ford Motor Company
F,2024-02-22 00:00:00-05:00,11.11187444943017,11.212641338378738,11.03858928044428,11.102713584899902,36980500,Ford Motor Company
F,2024-02-23 00:00:00-05:00,11.084392039978738,11.230962368833321,11.075231176018308,11.121034622192383,32152100,Ford Motor Company
F,2024-02-26 00:00:00-05:00,11.11187445078038,11.240123933335335,10.946982383728027,10.946982383728027,40241300,Ford Motor Company
F,2024-02-27 00:00:00-05:00,11.011108137491345,11.148517618133459,10.956143821057594,10.992786407470703,36508800,Ford Motor Company
F,2024-02-28 00:00:00-05:00,10.96530330951572,11.359210845599593,10.956142445655427,11.26760482788086,51447900,Ford Motor Company
F,2024-02-29 00:00:00-05:00,11.331729693309946,11.423336589229622,11.285926245350106,11.395853996276855,43098500,Ford Motor Company
F,2024-03-01 00:00:00-05:00,11.478299200085246,11.579066953055328,11.28592543143005,11.405014038085938,48740500,Ford Motor Company
F,2024-03-04 00:00:00-05:00,11.514941236397963,11.936331334775153,11.514941236397963,11.670672416687012,81871700,Ford Motor Company
F,2024-03-05 00:00:00-05:00,11.588228424889229,11.670674461087966,11.450818946976769,11.524104118347168,47896200,Ford Motor Company
F,2024-03-06 00:00:00-05:00,11.46913940319764,11.514941974997496,11.295086485297185,11.340889930725098,48834500,Ford Motor Company
F,2024-03-07 00:00:00-05:00,11.368371963500977,11.423336274262915,11.23096249703825,11.368371963500977,38971000,Ford Motor Company
F,2024-03-08 00:00:00-05:00,11.386694016849253,11.469140048532882,11.121035066773171,11.15767765045166,54590300,Ford Motor Company
F,2024-03-11 00:00:00-04:00,11.111874318260762,11.212641206019834,11.066070869778233,11.093552589416504,35135400,Ford Motor Company
F,2024-03-12 00:00:00-04:00,11.121035182682892,11.139356037899034,11.020267421295705,11.093552589416504,31245200,Ford Motor Company
F,2024-03-13 00:00:00-04:00,11.102712584391314,11.432495815109771,11.093551720686566,11.3317289352417,50595300,Ford Motor Company
F,2024-03-14 00:00:00-04:00,11.304246808907124,11.331728525399367,11.001945306608402,11.066069602966309,52619900,Ford Motor Company
F,2024-03-15 00:00:00-04:00,11.038588655336651,11.240123295449145,11.011106936930243,11.047749519348145,88214500,Ford Motor Company
F,2024-03-18 00:00:00-04:00,11.121035066773171,11.166837641150204,10.974463858431102,11.15767765045166,36599200,Ford Motor Company
F,2024-03-19 00:00:00-04:00,11.093551909047559,11.313408273554257,11.093551909047559,11.26760482788086,32668700,Ford Motor Company
F,2024-03-20 00:00:00-04:00,11.230961359639336,11.83556434864999,11.230961359639336,11.817242622375488,67721500,Ford Motor Company
F,2024-03-21 00:00:00-04:00,11.835564613342285,11.963814079248005,11.716476010778692,11.835564613342285,55822500,Ford Motor Company
F,2024-03-22 00:00:00-04:00,11.789761038527821,11.872207060429721,11.771440185676289,11.826403617858887,33125200,Ford Motor Company
F,2024-03-25 00:00:00-04:00,11.83556434864999,11.96381381168752,11.67067230669145,11.817242622375488,39063500,Ford Motor Company
F,2024-03-26 00:00:00-04:00,11.872208457254205,11.872208457254205,11.386694005587373,11.395853996276855,67140200,Ford Motor Company
F,2024-03-27 00:00:00-04:00,11.478300350159959,11.972975680033585,11.469140359213288,11.963815689086914,53555800,Ford Motor Company
F,2024-03-28 00:00:00-04:00,11.972975226017464,12.183670735107675,11.954654371190719,12.165349006652832,61846400,Ford Motor Company
F,2024-04-01 00:00:00-04:00,12.211151629268207,12.25695507368308,12.037099588845331,12.174509048461914,35898300,Ford Motor Company
F,2024-04-02 00:00:00-04:00,12.055421256808064,12.247795037443431,11.991296954472308,12.165349006652832,42653400,Ford Motor Company
F,2024-04-03 00:00:00-04:00,12.137866673811654,12.53177507939067,12.119544946283304,12.504292488098145,57498900,Ford Motor Company
F,2024-04-04 00:00:00-04:00,12.733308686002871,12.779112130640184,12.064581364633433,12.101223945617676,67812400,Ford Motor Company
F,2024-04-05 00:00:00-04:00,12.156189016053508,12.275276756497599,11.991296954472308,12.165349006652832,46877400,Ford Motor Company
F,2024-04-08 00:00:00-04:00,12.229473743430946,12.4035257893609,12.229473743430946,12.28443717956543,29900500,Ford Motor Company
F,2024-04-09 00:00:00-04:00,12.339402003447693,12.449329753924854,12.22031338869041,12.403526306152344,35542700,Ford Motor Company
F,2024-04-10 00:00:00-04:00,12.147028612442307,12.174510332538583,11.86304792602035,11.963815689086914,51395000,Ford Motor Company
F,2024-04-11 00:00:00-04:00,12.009618001482018,12.03710059460407,11.826405082142221,11.945493698120117,38383100,Ford Motor Company
F,2024-04-12 00:00:00-04:00,11.835564898834265,11.835564898834265,11.450817365464419,11.551584243774414,52319600,Ford Motor Company
F,2024-04-15 00:00:00-04:00,11.670673344869298,11.743958509230483,11.157677194341018,11.203479766845703,59484400,Ford Motor Company
F,2024-04-16 00:00:00-04:00,11.121034042235152,11.221800919660708,10.937820267093372,11.075230598449707,56392200,Ford Motor Company
F,2024-04-17 00:00:00-04:00,11.121033457460983,11.221800329587944,11.01110572233303,11.029426574707031,43646600,Ford Motor Company
F,2024-04-18 00:00:00-04:00,11.066070373743058,11.148516402590355,10.974463480884266,11.047749519348145,39902100,Ford Motor Company
F,2024-04-19 00:00:00-04:00,11.011106875551446,11.203479776952033,11.011106875551446,11.121034622192383,39592900,Ford Motor Company
F,2024-04-22 00:00:00-04:00,11.27676644816268,11.817244347753087,11.2218021349421,11.79892349243164,86462700,Ford Motor Company
F,2024-04-23 00:00:00-04:00,11.954655325270942,11.954655325270942,11.743959799365488,11.853887557983398,62807100,Ford Motor Company
F,2024-04-24 00:00:00-04:00,11.853886735469597,11.954654495765098,11.707316400815893,11.86304759979248,74510400,Ford Motor Company
F,2024-04-25 00:00:00-04:00,11.77144164315434,12.07374317847203,11.569906995066509,11.945493698120117,86944100,Ford Motor Company
F,2024-04-26 00:00:00-04:00,11.68899472302355,11.927171936884855,11.551584388736776,11.716476440429688,57257800,Ford Motor Company
F,2024-04-29 00:00:00-04:00,11.734799634830814,11.762281355672624,11.496622391193394,11.679835319519043,50285600,Ford Motor Company
F,2024-04-30 00:00:00-04:00,11.54242381885097,11.54242381885097,11.111872857519424,11.130193710327148,75890500,Ford Motor Company
F,2024-05-01 00:00:00-04:00,11.139355152920535,11.386693230899272,11.130194289226202,11.175997734069824,48749400,Ford Motor Company
F,2024-05-02 00:00:00-04:00,11.359210090663778,11.496620418551649,11.322567511285946,11.441656112670898,46868600,Ford Motor Company
F,2024-05-03 00:00:00-04:00,11.579066766346688,11.688994507573103,11.350050420384651,11.386693000793457,47463300,Ford Motor Company
F,2024-05-06 00:00:00-04:00,11.487460644681342,11.560745810386797,11.414175478975885,11.450818061828613,29780300,Ford Motor Company
F,2024-05-07 00:00:00-04:00,11.497176817363199,11.543536579578156,11.209747883260524,11.283923149108887,48102900,Ford Motor Company
F,2024-05-08 00:00:00-04:00,11.200475815114466,11.358098476962446,11.144844807543956,11.265378952026367,38177200,Ford Motor Company
F,2024-05-09 00:00:00-04:00,11.256108792528131,11.330284065935317,11.181933519120944,11.24683666229248,29103800,Ford Motor Company
F,2024-05-10 00:00:00-04:00,11.265379732852539,11.283923992820664,11.042853918668945,11.117029190063477,51447800,Ford Motor Company
F,2024-05-13 00:00:00-04:00,11.172661362117253,11.543537728264619,11.172661362117253,11.43227481842041,60962300,Ford Motor Company
F,2024-05-14 00:00:00-04:00,11.53426456451416,11.719703615210435,11.460089297931221,11.53426456451416,39980400,Ford Motor Company
F,2024-05-15 00:00:00-04:00,11.580624531981414,11.64552855456845,11.293195589949327,11.41373062133789,50739900,Ford Motor Company
F,2024-05-16 00:00:00-04:00,11.376642162044655,11.57135156296328,11.367370033170756,11.478632926940918,41502200,Ford Motor Company
F,2024-05-17 00:00:00-04:00,11.469362204168958,11.478634334179587,11.35809929675837,11.38591480255127,24011300,Ford Motor Company
F,2024-05-20 00:00:00-04:00,11.376642735645232,11.43227374321574,11.256107706923897,11.265378952026367,27019100,Ford Motor Company
F,2024-05-21 00:00:00-04:00,11.274651081367761,11.311738714494407,11.154116052646426,11.265378952026367,32851000,Ford Motor Company
F,2024-05-22 00:00:00-04:00,11.181932063966965,11.200475437786126,11.098484671183504,11.154115676879883,35403000,Ford Motor Company
F,2024-05-23 00:00:00-04:00,11.219021219160979,11.330284129899887,11.135573815047044,11.228292465209961,43590100,Ford Motor Company
F,2024-05-24 00:00:00-04:00,11.274651527404785,11.376643185717153,11.163388623623167,11.274651527404785,40795100,Ford Motor Company
F,2024-05-28 00:00:00-04:00,11.228292200523727,11.246836460662573,10.811056074028636,10.82960033416748,57460100,Ford Motor Company
F,2024-05-29 00:00:00-04:00,10.72760830453395,10.801783574071344,10.66270516474847,10.718337059020996,45759500,Ford Motor Company
F,2024-05-30 00:00:00-04:00,10.736879917009778,10.922318081919316,10.64416039243555,10.913046836853027,42249500,Ford Motor Company
F,2024-05-31 00:00:00-04:00,10.913047931960142,11.265380038524773,10.811056267846004,11.24683666229248,57205800,Ford Motor Company
F,2024-06-03 00:00:00-04:00,11.358098283378348,11.42300141918406,11.144844617594492,11.30246639251709,53784100,Ford Motor Company
F,2024-06-04 00:00:00-04:00,11.200475437786126,11.246835198692372,11.089212542154478,11.154115676879883,41533100,Ford Motor Company
F,2024-06-05 00:00:00-04:00,11.17266069596268,11.237563835108956,10.9594061349637,11.191204071044922,45509800,Ford Motor Company
F,2024-06-06 00:00:00-04:00,11.10775667257745,11.219020460026714,11.089213297495208,11.191204071044922,28289900,Ford Motor Company
F,2024-06-07 00:00:00-04:00,11.126300548861172,11.274651081367761,11.079940786393133,11.265378952026367,31934000,Ford Motor Company
F,2024-06-10 00:00:00-04:00,11.246835010526695,11.608440078458877,11.219019508143875,11.478632926940918,68347200,Ford Motor Company
F,2024-06-11 00:00:00-04:00,11.423002780062806,11.460090416975774,11.172661451960014,11.228292465209961,48201800,Ford Motor Company
F,2024-06-12 00:00:00-04:00,11.385914825819953,11.469362227608176,11.154116880514438,11.20047664642334,57116200,Ford Motor Company
F,2024-06-13 00:00:00-04:00,11.200476338320726,11.209748468095245,10.987222658940548,11.070669174194336,41422300,Ford Motor Company
F,2024-06-14 00:00:00-04:00,10.940863557505153,10.968679064275833,10.709065604525126,10.857416152954102,49382100,Ford Motor Company
F,2024-06-17 00:00:00-04:00,10.811055742547246,11.02431030641033,10.811055742547246,10.987222671508789,31970100,Ford Motor Company
F,2024-06-18 00:00:00-04:00,10.95013484743195,11.070668995600379,10.913047213171138,10.922318458557129,29023400,Ford Motor Company
F,2024-06-20 00:00:00-04:00,10.857415494814157,11.098485563517896,10.801783600406,11.070669174194336,53468000,Ford Motor Company
F,2024-06-21 00:00:00-04:00,11.033581104105146,11.042853233513918,10.903774829338053,10.977950096130371,50201900,Ford Motor Company
F,2024-06-24 00:00:00-04:00,11.061397966408949,11.358099046294456,11.052125836602784,11.339554786682129,58436900,Ford Motor Company
F,2024-06-25 00:00:00-04:00,11.283923536522481,11.32101117072,11.154116374711688,11.209748268127441,39323900,Ford Motor Company
F,2024-06-26 00:00:00-04:00,11.135573815047044,11.246836725785952,11.079941917558083,11.228292465209961,41426600,Ford Motor Company
F,2024-06-27 00:00:00-04:00,11.200476376545538,11.478634081057686,11.172660871366014,11.339554786682129,48080200,Ford Motor Company
F,2024-06-28 00:00:00-04:00,11.367371151905209,11.701159866065938,11.367371151905209,11.626984596252441,65914700,Ford Motor Company
F,2024-07-01 00:00:00-04:00,11.645528776197116,11.932957723699326,11.61771238702803,11.83096694946289,56152700,Ford Motor Company
F,2024-07-02 00:00:00-04:00,11.89587001480925,12.00713291807437,11.793879241209293,11.932957649230957,46990400,Ford Motor Company
F,2024-07-03 00:00:00-04:00,11.951501908561287,12.016405047739536,11.868054510052708,11.932957649230957,26894300,Ford Motor Company
F,2024-07-05 00:00:00-04:00,11.932958290369676,12.016405693361751,11.821695381126577,11.905142784118652,31589300,Ford Motor Company
F,2024-07-08 00:00:00-04:00,12.02567710362969,12.2389307791865,11.979317339827224,12.034948348999023,44346200,Ford Motor Company
F,2024-07-09 00:00:00-04:00,12.01640536323023,12.118396139507956,11.942230092439345,11.960773468017578,40680900,Ford Motor Company
F,2024-07-10 00:00:00-04:00,12.007132459769863,12.248202516428949,11.970044826763766,12.211114883422852,36305500,Ford Motor Company
F,2024-07-11 00:00:00-04:00,12.28529063949915,12.554176210579008,12.28529063949915,12.489273071289062,51443400,Ford Motor Company
F,2024-07-12 00:00:00-04:00,12.544904220822577,13.175394898348037,12.544904220822577,13.008500099182129,85609700,Ford Motor Company
F,2024-07-15 00:00:00-04:00,13.175394880005754,13.37937731378689,13.091947480538972,13.193938255310059,65643300,Ford Motor Company
F,2024-07-16 00:00:00-04:00,13.231027018030089,13.416465195682578,13.156850862730114,13.342289924621582,52040100,Ford Motor Company
F,2024-07-17 00:00:00-04:00,13.249569438621084,13.564814760026309,13.240297309347067,13.425735473632812,58087100,Ford Motor Company
F,2024-07-18 00:00:00-04:00,13.453553004251274,13.768798352434649,13.397921108120505,13.490640640258789,58077000,Ford Motor Company
F,2024-07-19 00:00:00-04:00,13.435008082293663,13.444280211898526,12.94359670834221,12.962140083312988,75908600,Ford Motor Company
F,2024-07-22 00:00:00-04:00,12.999228910011361,13.147579450251547,12.785974345236866,13.091947555541992,59116800,Ford Motor Company
F,2024-07-23 00:00:00-04:00,13.036315537674882,13.045586782544222,12.581990937999066,12.823060989379883,85897700,Ford Motor Company
F,2024-07-24 00:00:00-04:00,12.730342236954273,12.869421529275384,12.600535958541315,12.674711227416992,81768700,Ford Motor Company
F,2024-07-25 00:00:00-04:00,10.940862831678869,11.107756745470072,10.338187663369375,10.34745979309082,259484000,Ford Motor Company
F,2024-07-26 00:00:00-04:00,10.39381987188131,10.532898284954383,10.245469328806303,10.375275611877441,79599900,Ford Motor Company
F,2024-07-29 00:00:00-04:00,10.36600335688864,10.36600335688864,10.01367040926886,10.208380699157715,91667500,Ford Motor Company
F,2024-07-30 00:00:00-04:00,10.22692439912252,10.301099665802875,9.995126469686676,10.050758361816406,69337000,Ford Motor Company
F,2024-07-31 00:00:00-04:00,10.069302755502099,10.208382057783467,9.939496467792976,10.032215118408203,75478000,Ford Motor Company
F,2024-08-01 00:00:00-04:00,10.069301933728237,10.12493382694837,9.837503999749089,9.9116792678833,60516500,Ford Motor Company
F,2024-08-02 00:00:00-04:00,9.781873304501241,9.781873304501241,9.27191765654355,9.29973316192627,110703000,Ford Motor Company
F,2024-08-05 00:00:00-04:00,8.86395426383605,9.17919874256293,8.799050234600164,9.003032684326172,115594200,Ford Motor Company
F,2024-08-06 00:00:00-04:00,9.077208074216786,9.142111220031595,8.97521729018794,9.067935943603516,111817600,Ford Motor Company
F,2024-08-07 00:00:00-04:00,9.275094896925646,9.397506521893625,9.180931141398757,9.199764251708984,69482400,Ford Motor Company
F,2024-08-08 00:00:00-04:00,9.228013406773206,9.65174852841841,9.228013406773206,9.538752555847168,73007600,Ford Motor Company
F,2024-08-09 00:00:00-04:00,9.491670657855822,9.576417861624346,9.388091241034381,9.510503768920898,48860800,Ford Motor Company
F,2024-08-12 00:00:00-04:00,9.510503447571873,9.510503447571873,9.265678400071197,9.284510612487793,56118700,Ford Motor Company
F,2024-08-13 00:00:00-04:00,9.341009403459198,9.557584793610152,9.199764661883547,9.548169136047363,44766100,Ford Motor Company
F,2024-08-14 00:00:00-04:00,9.567001391939755,9.642332040851707,9.463421974188861,9.585834503173828,37026400,Ford Motor Company
F,2024-08-15 00:00:00-04:00,9.764744865960068,9.887157398657289,9.764744865960068,9.849492073059082,41597900,Ford Motor Company
F,2024-08-16 00:00:00-04:00,9.79299275709968,9.905989621769242,9.76474398993835,9.896573066711426,34142600,Ford Motor Company
F,2024-08-19 00:00:00-04:00,9.943655189940806,10.122565250404,9.924822079359343,10.094316482543945,41066300,Ford Motor Company
F,2024-08-20 00:00:00-04:00,10.075483327904454,10.160230529126173,9.990736126682734,10.05665111541748,32468000,Ford Motor Company
F,2024-08-21 00:00:00-04:00,10.207312608688252,10.329725135310486,10.122565405795,10.216729164123535,48943900,Ford Motor Company
F,2024-08-22 00:00:00-04:00,10.21672922575596,10.36739052158076,10.207312670263871,10.28264331817627,50885400,Ford Motor Company
F,2024-08-23 00:00:00-04:00,10.339141263796657,10.621631653640694,10.301475938351597,10.612215995788574,64612700,Ford Motor Company
F,2024-08-26 00:00:00-04:00,10.659296752494456,10.706378632802979,10.423888248964015,10.461553573608398,53070300,Ford Motor Company
F,2024-08-27 00:00:00-04:00,10.470969250786435,10.565133003503398,10.348556731459226,10.489802360534668,44841000,Ford Motor Company
F,2024-08-28 00:00:00-04:00,10.452136896342545,10.53688319501621,10.339140035420149,10.395638465881348,35442200,Ford Motor Company
F,2024-08-29 00:00:00-04:00,10.376807266667667,10.546300778561305,10.348557599675248,10.461553573608398,44989200,Ford Motor Company
F,2024-08-30 00:00:00-04:00,10.499218032647933,10.574548675726088,10.414471732694086,10.536883354187012,44977100,Ford Motor Company
F,2024-09-03 00:00:00-04:00,10.433304651261675,10.489803086403828,10.301475567938095,10.339140892028809,49613500,Ford Motor Company
F,2024-09-04 00:00:00-04:00,10.348556471968125,10.508634308765732,10.216728299084503,10.310891151428223,47900700,Ford Motor Company
F,2024-09-05 00:00:00-04:00,10.433303480644414,10.48980190944744,10.094315601862444,10.141397476196289,50551900,Ford Motor Company
F,2024-09-06 00:00:00-04:00,10.150814804784607,10.235562012943417,9.915406292348893,9.962488174438477,47508900,Ford Motor Company
