ticker,date,Open,High,Low,Close,Volume,Company Name
WMT,2024-01-02 00:00:00-05:00,51.529401419627995,52.279812720078645,51.50973951326846,52.19789123535156,23539800,Walmart Inc.
WMT,2024-01-03 00:00:00-05:00,52.35518188456261,52.52885767943437,52.079918950131315,52.20116424560547,18756000,Walmart Inc.
WMT,2024-01-04 00:00:00-05:00,52.1716700187409,52.27980862017529,51.60804124771915,51.69651794433594,19282500,Walmart Inc.
WMT,2024-01-05 00:00:00-05:00,51.74895199211309,51.807937710614226,50.988711620988184,51.352447509765625,21709500,Walmart Inc.
WMT,2024-01-08 00:00:00-05:00,51.34916552434062,51.87019286792663,51.34261030613519,51.857086181640625,20680800,Walmart Inc.
WMT,2024-01-09 00:00:00-05:00,51.752228488812726,52.21427389849133,51.686691303081744,52.20444107055664,23322300,Walmart Inc.
WMT,2024-01-10 00:00:00-05:00,52.28636502674046,52.92208246304079,52.28636502674046,52.853267669677734,20121900,Walmart Inc.
WMT,2024-01-11 00:00:00-05:00,52.872932510553156,53.04988591763294,52.48625710250846,52.794288635253906,14355300,Walmart Inc.
WMT,2024-01-12 00:00:00-05:00,52.87948243983489,52.935190543917166,52.55506664259826,52.86309814453125,13629000,Walmart Inc.
WMT,2024-01-16 00:00:00-05:00,52.90241952507669,53.21700250291684,52.83360473305696,53.03022003173828,17032500,Walmart Inc.
WMT,2024-01-17 00:00:00-05:00,52.8827570884791,53.08264999431816,52.63698890512978,52.78117370605469,14827800,Walmart Inc.
WMT,2024-01-18 00:00:00-05:00,52.81067112878225,53.54142049779175,52.65337963342987,53.49226760864258,18190500,Walmart Inc.
WMT,2024-01-19 00:00:00-05:00,53.55452316710615,53.60040219363682,52.90241771963256,53.21044921875,19175400,Walmart Inc.
WMT,2024-01-22 00:00:00-05:00,53.34480422709429,53.39723472459763,52.92208263782517,53.21372985839844,13938300,Walmart Inc.
WMT,2024-01-23 00:00:00-05:00,53.12525861106691,53.36447160855932,53.01056477656344,53.348087310791016,12066600,Walmart Inc.
WMT,2024-01-24 00:00:00-05:00,53.38085217207586,53.436560280641174,52.535408965923125,52.59439468383789,22932900,Walmart Inc.
WMT,2024-01-25 00:00:00-05:00,52.88931629827067,53.37102362404441,52.56817808108817,53.36119079589844,16369500,Walmart Inc.
WMT,2024-01-26 00:00:00-05:00,53.43000617648516,53.86583447592553,53.30220941019168,53.82979202270508,15746400,Walmart Inc.
WMT,2024-01-29 00:00:00-05:00,53.85600506185085,54.2033566554693,53.58402348387138,54.08211135864258,18240300,Walmart Inc.
WMT,2024-01-30 00:00:00-05:00,53.97070086543829,54.33443676923187,53.61679404007143,54.26234436035156,15270000,Walmart Inc.
WMT,2024-01-31 00:00:00-05:00,54.986542673899535,54.986542673899535,54.105053214142764,54.15092849731445,26134800,Walmart Inc.
WMT,2024-02-01 00:00:00-05:00,54.29838754030991,55.16677025789575,54.12798935615254,55.15365982055664,20792700,Walmart Inc.
WMT,2024-02-02 00:00:00-05:00,55.10122819571818,55.89751849216911,55.02585818305872,55.566551208496094,21670800,Walmart Inc.
WMT,2024-02-05 00:00:00-05:00,55.71073610160943,55.71073610160943,55.07501861450288,55.26835632324219,19145100,Walmart Inc.
WMT,2024-02-06 00:00:00-05:00,55.31095011482173,55.69107403676329,55.16349144908903,55.64519500732422,14181300,Walmart Inc.
WMT,2024-02-07 00:00:00-05:00,55.79593877644577,55.92373554529782,55.44530956422296,55.50429153442383,17082600,Walmart Inc.
WMT,2024-02-08 00:00:00-05:00,55.504288568655895,55.88768635497644,55.42564469588184,55.501014709472656,14427900,Walmart Inc.
WMT,2024-02-09 00:00:00-05:00,55.50756948920366,55.61898571158213,55.35355559365127,55.47152328491211,14329800,Walmart Inc.
WMT,2024-02-12 00:00:00-05:00,55.45513785210116,55.825428965821295,55.3961521326158,55.80576705932617,14795100,Walmart Inc.
WMT,2024-02-13 00:00:00-05:00,55.91062508824492,56.05808750405636,55.140551917063,55.42564392089844,18574200,Walmart Inc.
